"Obs_NM","DA_Obs","SRC_obs","Use_region","Gauge_nm","data_tp","Lat","Lon","HYD_STATUS"
05O061BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, MB",<NA>,49.00003379,-96.50247226,<NA>
05O062BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, MB",<NA>,49.00005393,-96.49838236,<NA>
05O063BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, MB",<NA>,48.99993746,-96.32741551,<NA>
05O064BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, MB",<NA>,48.9991695,-95.48692176,<NA>
05O065BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, MB",<NA>,48.99993688,-96.22884549,<NA>
05O066BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, MB",<NA>,48.99996551,-96.21575754,<NA>
05O067BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, MB",<NA>,48.99996983,-96.21371255,<NA>
05O068BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, MB",<NA>,49.0000828,-96.15072655,<NA>
05O069BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, MB",<NA>,48.99991394,-96.04561274,<NA>
05O070BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, MB",<NA>,48.99989677,-95.92536663,<NA>
05O071BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, MB",<NA>,48.99982819,-95.86033571,<NA>
05O072BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, MB",<NA>,48.9993673,-95.66360907,<NA>
05O073BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, MB",<NA>,48.99936187,-95.66197311,<NA>
08A001BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.24055267,-140.6486365,<NA>
08A002BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.2348643,-140.6128705,<NA>
08A003BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.25583387,-140.4947179,<NA>
08A004BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.27298333,-140.3244333,<NA>
08A005BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.27251721,-140.3229865,<NA>
08A006BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.21874071,-140.1192984,<NA>
08A007BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.21754597,-140.1153097,<NA>
08A008BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.23207563,-139.8875978,<NA>
08A009BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.23630362,-139.8797678,<NA>
08A010BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.23930396,-139.8734508,<NA>
08A011BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.34298149,-139.4318775,<NA>
08A012BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.34327581,-139.4109216,<NA>
08A013BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.34349819,-139.4029809,<NA>
08A014BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.34431618,-139.3842331,<NA>
08A015BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.34481787,-139.3608501,<NA>
08A016BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.34536808,-139.3382386,<NA>
08A017BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.34806286,-139.2472339,<NA>
08A018BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.13166752,-139.1755434,<NA>
08A019BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.13474375,-139.1734562,<NA>
08A020BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.13660035,-139.1729051,<NA>
08A021BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.20448589,-139.135448,<NA>
08A022BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.20830394,-139.1331304,<NA>
08A023BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,60.351156,-139.1245484,<NA>
08A024BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,59.96180132,-138.9335784,<NA>
08A025BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,59.95361753,-138.9041156,<NA>
08A026BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,59.94151553,-138.8598926,<NA>
08A027BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,59.64144954,-138.374916,<NA>
08A028BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,59.52681274,-138.1508378,<NA>
08A029BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,59.51608688,-138.1304263,<NA>
08A030BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,59.51473853,-138.1277819,<NA>
08A031BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,59.49002932,-138.0795898,<NA>
08A032BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,59.44445665,-137.9917544,<NA>
08A033BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,59.42710343,-137.9578551,<NA>
08A034BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,59.41044788,-137.9256792,<NA>
08A035BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,59.4088801,-137.9227383,<NA>
08A036BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,59.40752762,-137.9201109,<NA>
08A037BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,59.38686372,-137.8808473,<NA>
08A038BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,59.30976435,-137.7331116,<NA>
08A039BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,59.29212905,-137.6991732,<NA>
08A040BORDER,-1,BORDER,1,"Synthetic point of interest at US-Canada border, BC",<NA>,58.96396383,-137.5074943,<NA>
08B001BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.20454648,-137.5886016,<NA>
08B002BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.20016363,-137.5862586,<NA>
08B003BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.15716759,-137.5660141,<NA>
08B004BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.15219777,-137.5634937,<NA>
08B005BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,58.93076087,-137.4106547,<NA>
08B006BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,58.97582128,-137.3277665,<NA>
08B007BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.06348988,-137.0829112,<NA>
08B008BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.07630979,-137.0444987,<NA>
08B009BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.11904683,-136.9221948,<NA>
08B010BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.12245388,-136.9133461,<NA>
08B011BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.1609577,-136.7895154,<NA>
08B012BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.16153303,-136.7598711,<NA>
08B013BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.16201382,-136.7398163,<NA>
08B014BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.1645725,-136.6333411,<NA>
08B015BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.23361283,-136.5160279,<NA>
08B016BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.43178177,-136.4773057,<NA>
08B017BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.40506081,-136.4772634,<NA>
08B018BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.33242668,-136.473946,<NA>
08B019BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.31028309,-136.4718166,<NA>
08B020BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.31293492,-136.4715974,<NA>
08B021BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.30756298,-136.4712926,<NA>
08B022BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.45988228,-136.4382259,<NA>
08B023BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.44974032,-136.3694632,<NA>
08B024BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.44998394,-136.3658969,<NA>
08B025BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.48901191,-136.2780915,<NA>
08B026BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.62358887,-136.2592661,<NA>
08B027BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.62817976,-136.2408138,<NA>
08B028BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.5390584,-136.2392667,<NA>
08B029BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.65591223,-136.0206553,<NA>
08B030BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.65699099,-136.0077907,<NA>
08B031BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.68932802,-135.8592568,<NA>
08B032BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.70535989,-135.8030304,<NA>
08B033BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.72240436,-135.7436055,<NA>
08B034BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.6352492,-135.1735631,<NA>
08B035BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.63022542,-135.1655309,<NA>
08B036BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.61157866,-135.100503,<NA>
08B037BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.43990969,-135.0891715,<NA>
08B038BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.40530246,-135.039354,<NA>
08B039BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.54334591,-135.028779,<NA>
08B040BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.48961467,-135.0280509,<NA>
08B041BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.40024984,-135.0256013,<NA>
08B042BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.39415571,-135.0091932,<NA>
08B043BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.3774101,-134.9991914,<NA>
08B044BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.29797737,-134.9780076,<NA>
08B045BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.26975891,-134.8687424,<NA>
08B046BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.20862867,-134.6850173,<NA>
08B047BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.17556603,-134.6483204,<NA>
08B048BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,59.14344001,-134.5882182,<NA>
08B049BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,58.88569736,-134.2890856,<NA>
08B050BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,58.80497079,-134.0866351,<NA>
08B051BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,58.75680187,-133.9356523,<NA>
08B052BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,58.74704958,-133.9022749,<NA>
08B053BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,58.70109414,-133.8081859,<NA>
08B054BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,58.64702596,-133.7464674,<NA>
08B055BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,58.58403086,-133.6597315,<NA>
08B056BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,58.58161415,-133.6555085,<NA>
08B057BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,58.55845022,-133.6170259,<NA>
08B058BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,58.55814125,-133.6160279,<NA>
08CD001BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,57.13222687,-132.3282765,<NA>
08CD002BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,57.14021166,-132.3197621,<NA>
08CD003BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,57.14468281,-132.3154605,<NA>
08CD004BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,57.15325964,-132.3070264,<NA>
08CD005BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,57.27058115,-132.2999567,<NA>
08CD006BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,57.26574614,-132.2956388,<NA>
08CD007BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,57.2627356,-132.2933941,<NA>
08CD008BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,57.25087518,-132.282865,<NA>
08CD009BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,57.0783023,-132.2754879,<NA>
08CD010BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,57.07697711,-132.2669839,<NA>
08CD011BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,57.06708461,-132.1986288,<NA>
08CD012BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.92314699,-132.1006759,<NA>
08CD013BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.77681782,-131.88894,<NA>
08CD014BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.78816083,-131.8824179,<NA>
08CD015BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.65754716,-131.849719,<NA>
08CD016BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.63602685,-131.8444729,<NA>
08CD017BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.60319231,-131.7619682,<NA>
08CD018BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.6075383,-131.6760884,<NA>
08CD019BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.60828847,-131.6619986,<NA>
08CD020BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.59995184,-131.5583747,<NA>
08CD021BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.50868217,-131.3448495,<NA>
08CD022BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.49849028,-131.3145122,<NA>
08CD023BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.49283411,-131.2981819,<NA>
08CD024BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.39005981,-130.9625546,<NA>
08CD025BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.38001763,-130.8851323,<NA>
08CD026BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.34156854,-130.7418115,<NA>
08CD027BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.31340402,-130.6970803,<NA>
08CD028BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.28157764,-130.6463624,<NA>
08CD029BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.25545941,-130.5741279,<NA>
08CD030BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.24526809,-130.5067525,<NA>
08CD031BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.20842854,-130.4534396,<NA>
08CD032BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,56.19863614,-130.449489,<NA>
08M001BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.00235725,-122.2323358,<NA>
08M002BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.00259785,-122.1948923,<NA>
08M003BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.00250369,-122.1607863,<NA>
08M004BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.00105326,-122.0030108,<NA>
08M005BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.00037794,-121.9469517,<NA>
08M006BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,48.99974653,-121.9134521,<NA>
08M007BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,48.99934072,-121.8845121,<NA>
08M008BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,48.99829572,-121.8295945,<NA>
08M009BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,48.99753385,-121.769137,<NA>
08M010BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,48.99741467,-121.7531879,<NA>
08M011BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,48.99766696,-121.7237979,<NA>
08M012BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,48.9990899,-121.6131467,<NA>
08M013BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,48.99964994,-121.5262616,<NA>
08M014BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,48.99989771,-121.4115017,<NA>
08M015BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.00096978,-121.3386606,<NA>
08M016BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.00072904,-121.3006861,<NA>
08M1001BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.00214107,-122.5270534,<NA>
08M1002BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.00213069,-122.4738807,<NA>
08M1003BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.00223381,-122.397771,<NA>
08M1004BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.00230172,-122.3708068,<NA>
08M1005BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.00220161,-122.088548,<NA>
08N001BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.00020602,-119.1805191,<NA>
08N002BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.00004363,-119.0283748,<NA>
08N003BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.00023283,-118.8639595,<NA>
08N004BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.00006081,-118.7701698,<NA>
08N005BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.00005665,-118.5365578,<NA>
08N006BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.00009707,-118.4529992,<NA>
08N007BORDER,-1,BORDER,1,"Ungauged point of interest at US-Canada border, BC",<NA>,49.0002071,-118.4500263,<NA>
